"ONDERWIJSBESTUURID","ONDERWIJSBESTUUR_NAAM","ONDERWIJSAANBIEDERID","ONDERWIJSAANBIEDER_NAAM","SOORT","OPLEIDINGSEENHEIDCODE","ERKENDEOPLEIDINGSCODE","VARIANT_VAN","ERKENNER","NAAM_LANG","INTERNATIONALE_NAAM","BEGINDATUM","EINDDATUM","NIVEAU","GRAAD","STUDIELAST","EQF","ISCED","NLQF","WAARDEDOCUMENTSOORT","PENVOERDER","EIGENNAAM","EIGENNAAM_DUITS","EIGENNAAM_ENGELS","VORM","VOERTAAL","AANGEBODEN_OPLEIDING_BEGINDATUM","AANGEBODEN_OPLEIDING_EINDDATUM","EERSTE_INSTROOMDATUM","LAATSTE_INSTROOMDATUM","WEBSITE","SAMENWERKEND_MET","BUITENLANDSEPARTNER","DEFICIENTIE","EISEN_WERKZAAMHEDEN","PROPEDEUTISCHE_FASE","STUDIEKEUZECHECK","VERSNELD_TRAJECT","AANGEBODEN_OPLEIDINGCODE","EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL","ONDERWIJSLOCATIECODE","ONDERWIJSLOCATIESTRAAT","ONDERWIJSLOCATIEPLAATS","OMSCHRIJVING"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7927",,,,"Bedrijfskunde","Bachelor of Business Administration",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Bedrijfskunde",,"Bachelor of Business Administration","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","78f9b1c4-bd57-4946-8fe1-03f5205aa4dc","78f9b1c4-bd57-4946-8fe1-03f5205aa4dc",,,,"Bedrijfskunde"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7929",,,,"Social Work","Bachelor of Social Work",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Social Work",,"Social Work","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","e7bf078a-9dcd-464b-bee5-687b61775264","e7bf078a-9dcd-464b-bee5-687b61775264",,,,"Social Work"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7929",,,,"Social Work","Bachelor of Social Work",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Social Work",,"Social Work","DUAAL","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","a87086ce-b09d-4476-b3e4-6a15a59f7c1d","a87086ce-b09d-4476-b3e4-6a15a59f7c1d",,,,"Social Work"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7929",,,,"Social Work","Bachelor of Social Work",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Social Work",,"Social Work","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","1fe9919a-78ce-49d9-8233-ad01aa163a3c","1fe9919a-78ce-49d9-8233-ad01aa163a3c",,,,"Social Work"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7931",,,,"Communicatie","Bachelor of Communication",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Communicatie",,"Bachelor of Communication","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","75afea76-390e-41e4-b160-77ee03c5cbe5","75afea76-390e-41e4-b160-77ee03c5cbe5",,,,"Communicatie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7931",,,,"Communicatie","Bachelor of Communication",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Communicatie",,"Bachelor of Communication","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","6590b7d5-8d33-481a-8fbe-9f26ba290597","6590b7d5-8d33-481a-8fbe-9f26ba290597",,,,"Communicatie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7933",,,,"Verpleegkunde","Bachelor of Nursing",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Verpleegkunde",,"Verpleegkunde","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","79de37ec-c485-4788-9195-d6ad12d4314d","79de37ec-c485-4788-9195-d6ad12d4314d",,,,"Verpleegkunde"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7933",,,,"Verpleegkunde","Bachelor of Nursing",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Verpleegkunde",,"Verpleegkunde","DUAAL","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","2b923cb9-5d82-4c1e-a176-7f36f82e491c","2b923cb9-5d82-4c1e-a176-7f36f82e491c",,,,"Verpleegkunde"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7933",,,,"Verpleegkunde","Bachelor of Nursing",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Verpleegkunde",,"Verpleegkunde","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","88da3631-c95e-445b-a8a3-7cd152dba630","88da3631-c95e-445b-a8a3-7cd152dba630",,,,"Verpleegkunde"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7935",,,,"Human Resource Management","Bachelor of Human Resource Management",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Human Resource Management",,"Human Resource Management","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","c63e1361-1973-41ec-9148-18d28cdd7e5f","c63e1361-1973-41ec-9148-18d28cdd7e5f",,,,"Human Resource Management"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7935",,,,"Human Resource Management","Bachelor of Human Resource Management",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Human Resource Management",,"Human Resource Management","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","af16714c-f84f-4b6f-b4b3-10e3a671fc78","af16714c-f84f-4b6f-b4b3-10e3a671fc78",,,,"Human Resource Management"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7937",,,,"Journalistiek","Bachelor of Journalism",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Journalistiek",,"Journalistiek","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","eecad52a-d51a-497b-aa80-4688d6ab4adb","eecad52a-d51a-497b-aa80-4688d6ab4adb",,,,"Journalistiek"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7949",,,,"Master Leraar Godsdienst","Master Teacher Education in Theology and Religious Studies",,,"HBO-MA","MASTER",,"7",,"7","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Godsdienst/Levensbeschouwing 1ste graads",,"Leraar Godsdienst/Levensbeschouwing 1ste graads","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","1d1708df-0de6-4782-9a6c-519acee0ec85","1d1708df-0de6-4782-9a6c-519acee0ec85",,,,"Master Leraar Godsdienst"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7953",,,,"Master Speltherapie","Master Playtherapy",,,"HBO-MA","MASTER",,"7",,"7","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Master Speltherapie",,"Master Speltherapie","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","6e3e467a-5ea9-48c3-a283-dddab5dfa88a","6e3e467a-5ea9-48c3-a283-dddab5dfa88a",,,,"Master Speltherapie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7955",,,,"Ad Ondernemen","Ad Entrepreneurship",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Ondernemen",,"Ad Entrepreneurship","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","715d79c2-8e7b-49aa-95e0-36084d803407","715d79c2-8e7b-49aa-95e0-36084d803407",,,,"Ad Ondernemen"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7957",,,,"Ad ICT Service Management","Ad ICT Service Management",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad ICT Service Management",,"Ad ICT Service Management","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","8fff5358-e509-4ecf-b0a1-74a2fb7c9b84","8fff5358-e509-4ecf-b0a1-74a2fb7c9b84","111X065","Oude Kerkweg","Ede","Ad ICT Service Management"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7961",,,,"Ad Sociaal Werk","Ad Social Work",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Sociaal Werk",,"Ad Sociaal Werk","DUAAL","NLD",2023-09-01,,2026-02-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","58b71615-f75f-432e-b23d-3587350640eb","58b71615-f75f-432e-b23d-3587350640eb",,,,"Ad Sociaal Werk"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7961",,,,"Ad Sociaal Werk","Ad Social Work",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Sociaal Werk",,"Ad Sociaal Werk","VOLTIJD","NLD",2023-09-01,,2026-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","a9d3ae57-351f-4e55-9fdf-85ac7b6fe02b","a9d3ae57-351f-4e55-9fdf-85ac7b6fe02b","110X815","Achterom","Dordrecht","Ad Sociaal Werk"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7961",,,,"Ad Sociaal Werk","Ad Social Work",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Sociaal Werk",,"Ad Sociaal Werk","VOLTIJD","NLD",2023-09-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","81d8892e-b9e1-436d-96c9-2633a857b722","81d8892e-b9e1-436d-96c9-2633a857b722",,,,"Ad Sociaal Werk"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7963",,,,"Ad Pedagogisch Educatief Professional","Ad Pedagogical Educational Professional",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Pedagogisch Educatief Professional",,"Ad Pedagogical Educational Professional","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","869eaf2b-0cfc-44fa-9255-9934adfba575","869eaf2b-0cfc-44fa-9255-9934adfba575",,,,"Ad Pedagogisch Educatief Professional"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O7965",,,,"Ad Pastoraal Werk","Ad Pastoral Care and Support",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Pastoraal Werk",,"Ad Pastoraal Werk","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","934b6254-ef9d-45ce-98ce-879d5fedbfcd","934b6254-ef9d-45ce-98ce-879d5fedbfcd",,,,"Ad Pastoraal Werk"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O8809",,,,"Speltherapie","Play Therapy",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Speltherapie",,"Speltherapie","DEELTIJD","NLD",2024-06-24,,2024-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","5d771091-9979-4558-ae75-5a48a07ff81d","5d771091-9979-4558-ae75-5a48a07ff81d",,,,"Speltherapie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O9016",,,,"Ad Praktijkondersteuner Huisartsenzorg","Ad General Practice Healthcare Practitioner",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Praktijkondersteuner Huisartsenzorg",,"Ad Praktijkondersteuner Huisartsenzorg","DEELTIJD","NLD",2024-06-25,,2024-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","27156e9e-a667-4e07-89b6-cd7a35eb9de8","27156e9e-a667-4e07-89b6-cd7a35eb9de8",,,,"Ad Praktijkondersteuner Huisartsenzorg"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O9016",,,,"Ad Praktijkondersteuner Huisartsenzorg","Ad General Practice Healthcare Practitioner",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Praktijkondersteuner Huisartsenzorg",,"Ad Praktijkondersteuner Huisartsenzorg","DEELTIJD","NLD",2024-06-25,,2025-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","48c3bb6c-a9d0-4099-8697-e64281cde2d4","48c3bb6c-a9d0-4099-8697-e64281cde2d4","111X065","Oude Kerkweg","Ede","Ad Praktijkondersteuner Huisartsenzorg"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","OPLEIDING","1015O9016",,,,"Ad Praktijkondersteuner Huisartsenzorg","Ad General Practice Healthcare Practitioner",,,"HBO-AD","ASSOCIATE_DEGREE",,"5",,"5","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Ad Praktijkondersteuner Huisartsenzorg",,"Ad Praktijkondersteuner Huisartsenzorg","DUAAL","NLD",2024-06-25,,2025-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","c6d39aef-6eb6-43c8-b617-18b2e8929fd7","c6d39aef-6eb6-43c8-b617-18b2e8929fd7","110X815","Achterom","Dordrecht","Ad Praktijkondersteuner Huisartsenzorg"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7939",,,,"Leraar Basisonderwijs","Bachelor of Education in Primary Schools",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Basisonderwijs",,"Bachelor of Education in Primary Schools","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","736b6cae-7ae2-4d0e-9c19-3ec1e4bc94bd","736b6cae-7ae2-4d0e-9c19-3ec1e4bc94bd",,,,"Leraar Basisonderwijs"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7939",,,,"Leraar Basisonderwijs","Bachelor of Education in Primary Schools",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Basisonderwijs",,"Bachelor of Education in Primary Schools","DUAAL","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","cb26b156-782a-4d45-91a7-3c8d9bf7ed6b","cb26b156-782a-4d45-91a7-3c8d9bf7ed6b",,,,"Leraar Basisonderwijs"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7939",,,,"Leraar Basisonderwijs","Bachelor of Education in Primary Schools",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Basisonderwijs",,"Bachelor of Education in Primary Schools","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","25927e16-388a-4087-bc88-d188cae9f113","25927e16-388a-4087-bc88-d188cae9f113",,,,"Leraar Basisonderwijs"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7940",,,,"Leraar Basisonderwijs zij instroom","Bachelor of Education in Primary Schools",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Basisonderwijs zij instroom",,"Bachelor of Education in Primary Schools","DEELTIJD","NLD",2019-09-01,,2026-02-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","536d5710-55ae-4d21-b0dd-43f80b75c112","536d5710-55ae-4d21-b0dd-43f80b75c112",,,,"Leraar Basisonderwijs zij instroom"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7942",,,,"Leraar Basisonderwijs","Bachelor of Education in Primary Schools",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar Basisonderwijs",,"Bachelor of Education in Primary Schools","DUAAL","NLD",2020-09-01,,2026-09-01,,,,,"GEEN_DEFICIENTIES","EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","4d56db6f-5036-4652-b128-61d0f323b0dc","4d56db6f-5036-4652-b128-61d0f323b0dc",,,,"Leraar Basisonderwijs"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7943",,,,"CHE-Minors","CHE-Minors",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","CHE-Minors",,"CHE-Minors","VOLTIJD","NLD",2021-11-24,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","a24f35f8-5038-436a-9e1e-6d78c1cfc45d","a24f35f8-5038-436a-9e1e-6d78c1cfc45d",,,,"CHE-Minors"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7945",,,,"Theologie","Bachelor of Theology",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Theologie",,"Bachelor of Theology","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","03c32826-4114-414f-8c2d-7c4fb9cd77db","03c32826-4114-414f-8c2d-7c4fb9cd77db",,,,"Theologie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7945",,,,"Theologie","Bachelor of Theology",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Theologie",,"Bachelor of Theology","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","e81bdb39-aa7c-4e79-a05c-15072736f89b","e81bdb39-aa7c-4e79-a05c-15072736f89b",,,,"Theologie"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7946",,,,"Leraar vo 2e graad in Godsdienst","Bachelor of Teacher Education in Religion",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar vo 2e graad in Godsdienst",,"Bachelor of Teacher Education in Religion","DEELTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","739524fa-dd10-48a8-9389-77bd1cfce384","739524fa-dd10-48a8-9389-77bd1cfce384",,,,"Leraar vo 2e graad in Godsdienst"
